module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
MBAM905,Economics for Managers,10,1,Masters Modules,management,2019/0,Management
MBAM906,Managing Strategic Resources and Operations,10,1,Masters Modules,management,2019/0,Management
MBAM907,Strategy,10,1,Masters Modules,management,2019/0,Management
MBAM909,Strategic and Responsible Innovation,10,2,Masters Modules,management,2019/0,Management
MBAM912,The Entrepreneurial Mindset,10,2,Masters Modules,management,2019/0,Management
MBAM915,The Entrepreneurial and Intrapreneurial Process: Starting Successful New Ventures,10,2,Masters Modules,management,2019/0,Management
MBAM934,Sustainable Finance,10,3,Masters Modules,management,2019/0,Management
MBAM938,Leading in the 4th Industrial Revolution,10,2,Masters Modules,management,2019/0,Management
MBAM941,Igniting Change in Business,10,2,Masters Modules,management,2019/0,Management
MBAM942,Leading Resilient Organisations,10,3,Masters Modules,management,2019/0,Management
MBAM946,Marketing,10,1,Masters Modules,management,2019/0,Management
MBAM948,Leadership,10,1 and 2,Masters Modules,management,2019/0,Management
MBAM949,Personal Transformations,5,,Masters Modules,management,2019/0,Management
MBAM950,Circular Economy Corporate Challenge,10,2,Masters Modules,management,2019/0,Management
MBAM951,Negotiation,5,2,Masters Modules,management,2019/0,Management
MBAM954,Tackling Global Challenges and Developing an Ethical Perspective,10,1,Masters Modules,management,2019/0,Management
MBAM955,Behavioural Economics in Practice,10,3,Masters Modules,management,2019/0,Management
MBAM956,Responsible Business in Context,10,3,Masters Modules,management,2019/0,Management
ECM1102,Core Engineering 1,30,1,,engineering,2019/0,Engineering
ECM1106,Electronics for Engineers: Core Engineering 2,15,2,,engineering,2019/0,Engineering
ECM1107,Materials and Manufacturing: Core Engineering 2,15,2,,engineering,2019/0,Engineering
ECM1108,Engineering Mechanics: Core Engineering 2,15,2,,engineering,2019/0,Engineering
ECM1110,Engineering Mathematics,30,1 and 2,,engineering,2019/0,Engineering
ECM1111,Entrepreneurship Skills Development 1,15,1 and 2,,engineering,2019/0,Engineering
ECM2102,Management and Management Science,15,1,,engineering,2019/0,Engineering
ECM2103,Introduction to Mechanical Engineering Design,15,2,,engineering,2019/0,Engineering
ECM2105,Control Engineering,15,2,,engineering,2019/0,Engineering
ECM2106,Manufacturing Systems,15,2,,engineering,2019/0,Engineering
ECM2108,Construction Methods and Materials,15,2,,engineering,2019/0,Engineering
ECM2109,Structures,15,2,,engineering,2019/0,Engineering
ECM2110,Geotechnics 1,15,2,,engineering,2019/0,Engineering
ECM2111,Mathematical Modelling of Engineering Systems,15,1,,engineering,2019/0,Engineering
ECM2112,Professional Studies and Skills Development 2,15,1,,engineering,2019/0,Engineering
ECM2113,Thermofluid Engineering,15,1,,engineering,2019/0,Engineering
ECM2114,Solid Mechanics,15,1,,engineering,2019/0,Engineering
ECM2115,"PICS, Microcontrollers and Microprocessors",15,2,,engineering,2019/0,Engineering
ECM2117,Communication and Networking Technologies,15,2,,engineering,2019/0,Engineering
ECM2118,Analogue and Digital Electronics Design,15,1,,engineering,2019/0,Engineering
ECM2119,Mathematical Modelling and Control Engineering,15,1,,engineering,2019/0,Engineering
ECM2120,Materials Engineering,15,2,,engineering,2019/0,Engineering
ECM2121,Entrepreneurship 2,15,1,,engineering,2019/0,Engineering
ECM3130,Engineering in Society and Company Finance,15,2,,engineering,2019/0,Engineering
ECM3149,Commercial and Industrial Experience and Individual Project (BEng/MEng),45,"1, 2 and 3",,engineering,2019/0,Engineering
ECM3150,Electromagnetics and Wave Propagation,15,1,,engineering,2019/0,Engineering
ECM3151,Thermofluids and Energy Conversion,15,1,,engineering,2019/0,Engineering
ECM3152,Computational Engineering,15,1,,engineering,2019/0,Engineering
ECM3153,Management of Product Development,15,1,,engineering,2019/0,Engineering
ECM3154,Manufacturing,15,1,,engineering,2019/0,Engineering
ECM3155,Structural Engineering,15,1,,engineering,2019/0,Engineering
ECM3156,Civil Engineering Hydraulics,15,1,,engineering,2019/0,Engineering
ECM3157,Geotechnics 2,15,1,,engineering,2019/0,Engineering
ECM3158,Water Resources and Pollution Control,15,1,,engineering,2019/0,Engineering
ECM3159,Management of Processes and People,15,1,,engineering,2019/0,Engineering
ECM3160,Materials,15,1,,engineering,2019/0,Engineering
ECM3161,Civil Engineering Design Studies,15,2,,engineering,2019/0,Engineering
ECM3162,Electronic Engineering Design Studies,15,2,,engineering,2019/0,Engineering
ECM3163,Mechanical Engineering Design Studies,15,2,,engineering,2019/0,Engineering
ECM3164,Operations Management,15,1,,engineering,2019/0,Engineering
ECM3165,Digital Signal Processing,15,1,,engineering,2019/0,Engineering
ECM3166,Communications Engineering,15,1,,engineering,2019/0,Engineering
ECM3171,Computer Aided Engineering Drawing,15,1,,engineering,2019/0,Engineering
ECM3172,Study Abroad Semester,60,2 and 3,,engineering,2019/0,Engineering
ECM3173,Structural Dynamics,15,1,,engineering,2019/0,Engineering
ECM3174,Year in Industry,120,1,,engineering,2019/0,Engineering
ECM3175,Individual Project,30,"1, 2 and 3",,engineering,2019/0,Engineering
ENGM026,"Design, Innovation & Entrepreneurship",15,2,,engineering,2019/0,Engineering
ECMM102,Group Project (MEng),60,"1, 2 and 3",,engineering,2019/0,Engineering
ECMM103,Computer Aided Engineering Design,15,1,,engineering,2019/0,Engineering
ECMM107,Mechanics of Materials,15,1,,engineering,2019/0,Engineering
ECMM108,Advanced Structural Engineering,15,2,,engineering,2019/0,Engineering
ECMM109,Advanced Geotechnical Engineering,15,2,,engineering,2019/0,Engineering
ECMM110,Water and Environmental Systems,15,2,,engineering,2019/0,Engineering
ECMM112,Manufacturing Supply Chain Management,15,1,,engineering,2019/0,Engineering
ECMM113,"Agile, Lean and Competitive Enterprise",15,1,,engineering,2019/0,Engineering
ECMM124,Hydroinformatics Tools,15,1,,engineering,2019/0,Engineering
ECMM127,Advanced Materials Engineering,15,1,,engineering,2019/0,Engineering
ECMM128,Management Concepts,15,2,,engineering,2019/0,Engineering
ECMM132,Urban Drainage and Waste Water Management,15,2,,engineering,2019/0,Engineering
ECMM133,Water Supply and Distribution Management,15,1,,engineering,2019/0,Engineering
ECMM134,Environmental Processes,15,1,,engineering,2019/0,Engineering
ECMM136,Systems Analysis in Engineering,15,2,,engineering,2019/0,Engineering
ECMM140,Vibration Engineering,15,2,,engineering,2019/0,Engineering
ECMM141,Multivariable State-Space Control,15,1,,engineering,2019/0,Engineering
ECMM142,Contemporary Advanced Materials Research,15,2,,engineering,2019/0,Engineering
ECMM144,Environmental and Computational Hydraulics,15,1,,engineering,2019/0,Engineering
ECMM145,Computational Hydrology,15,2,,engineering,2019/0,Engineering
ECMM146,Mathematical Modelling of Waste Water Treatment Processes,15,2,,engineering,2019/0,Engineering
ECMM147,Mechatronics: Sensors and Machine Automation,15,1,,engineering,2019/0,Engineering
ECMM148,Advanced CFD,15,1,,engineering,2019/0,Engineering
ECMM149,Linear Systems and Structural Analysis,15,1,,engineering,2019/0,Engineering
ECMM150,Structural Design,15,1,,engineering,2019/0,Engineering
ECMM151,Introduction to Earthquake Engineering,15,2,,engineering,2019/0,Engineering
ECMM153,Conceptual Design of Buildings,15,1,,engineering,2019/0,Engineering
ECMM158,Active and Passive Structural Control,15,2,,engineering,2019/0,Engineering
ECMM159,Structural Health and Performance Monitoring,15,2,,engineering,2019/0,Engineering
ECMM160,Engineering Materials and the Environment,15,2,,engineering,2019/0,Engineering
ECMM162,Water Management in Developing Countries,15,2,,engineering,2019/0,Engineering
ECMM163,Sustainable Engineering,15,2,,engineering,2019/0,Engineering
ECMM164,MSc Dissertation,60,2 and 3,,engineering,2019/0,Engineering
ECMM168,Project Management,15,1,,engineering,2019/0,Engineering
ECMM171,Programming for Engineering,15,1,,engineering,2019/0,Engineering
ECMM172,Management Science,15,2,,engineering,2019/0,Engineering
ECMM178,Computational Techniques for Engineers,15,2,,engineering,2019/0,Engineering
ECMM179,Global Sourcing and Logistics Management,15,2,,engineering,2019/0,Engineering
EMP3001,Commercial and Industrial Experience,15,1,,engineering,2019/0,Engineering
EMP3003,Professional Experience,45,1 and 2,,engineering,2019/0,Engineering
EDU2016,Learning for Teaching: School Experience,15,1 and 2,Stage Two Modules,education,2019/0,Education
EDU2017,Learning for Teaching: School Experience,30,1 and 2,Stage Two Modules,education,2019/0,Education
EDU3013,Learning for Teaching: School Experience,15,1 and 2,Stage Three Modules,education,2019/0,Education
EDU3014,Learning for Teaching: School Experience,30,1 and 2,Stage Three Modules,education,2019/0,Education
EDUM030,Professional Learning (School Direct),,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM033,Primary Curriculum Studies,,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM034,Primary Professional Learning,,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM036,Secondary Education and Professional Studies,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM037,Secondary Biology Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM038,Secondary Biology with Psychology Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM039,Secondary Chemistry Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM042,Secondary English Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM043,Secondary French Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM044,Secondary German Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM047,Secondary Mathematics Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM048,Secondary Physics Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM049,Secondary Physical Education Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM051,Secondary Spanish Subject Knowledge and Pedagogy,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM052,Secondary Professional Learning,,"1, 2 and 3",Masters Modules,education,2019/0,Education
EDUM061,Primary Teaching and Learning,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EFPM266,Principles of Language Learning for TESOL,30,1,Masters Modules,education,2019/0,Education
EFPM268,Developing an Appropriate Language Teaching Methodology,15,1,Masters Modules,education,2019/0,Education
EFPM269,Developing Language Teachers,15,1,Masters Modules,education,2019/0,Education
EFPM270,SEN: Teaching and Learning,30,1,Masters Modules,education,2019/0,Education
EFPM278,SEN Organisational Contexts,30,1 and 2,Masters Modules,education,2019/0,Education
EFPM279,SEN Leading on Teaching and Learning,30,2 and 3,Masters Modules,education,2019/0,Education
EFPM280,Developing Practical Knowledge for TESOL Teaching,30,1 and 2,Masters Modules,education,2019/0,Education
EFPM285,Learning Outcomes Portfolio,,"1, 2 and 3",Masters Modules,education,2019/0,Education
EFPM288,Learning and Teaching in Higher Education,30,1 and 2,Masters Modules,education,2019/0,Education
EFPM292,Bilingual and Multilingual Perspectives on Language Learning and Teaching,15,2,Masters Modules,education,2019/0,Education
EFPM308,Preparing for Educational Research and Dissertation,60,"1, 2 and 3",Masters Modules,education,2019/0,Education
EFPM311,Principles and Practices of Curriculum Development and Syllabus Design,15,"1, 2 and 3",Masters Modules,education,2019/0,Education
EFPM313,Issues in English Language Teaching,15,2,Masters Modules,education,2019/0,Education
EFPM329,Preparing for TESOL Inquiry and Dissertation,60,,Masters Modules,education,2019/0,Education
EFPM787,Teaching English to Young Learners,15,1,Masters Modules,education,2019/0,Education
EFPM835,Foreign Language Testing and Assessment,15,2,Masters Modules,education,2019/0,Education
EFPM837,Teaching and Researching English for Academic Purposes,15,2,Masters Modules,education,2019/0,Education
EFPM900,The Contemporary Academic in Context,30,1 and 2,Masters Modules,education,2019/0,Education
EFPM902,Creating Effective Learning in Higher Education,30,"1, 2 and 3",Masters Modules,education,2019/0,Education
EFPM906,"Arts Education Theory, Practice and Potential",30,1,Masters Modules,education,2019/0,Education
EFPM907,"Creativity in Education: Valuing, Facilitating and Assessing It",30,2,Masters Modules,education,2019/0,Education
EFPM910,Education Policy,30,2,Masters Modules,education,2019/0,Education
EFPM911,Educational Leadership and Management,30,1,Masters Modules,education,2019/0,Education
EFPM912,Perspectives on International Education,30,1,Masters Modules,education,2019/0,Education
EFPM914,Education Studies,30,1,Masters Modules,education,2019/0,Education
ERPM000,The Nature of Educational Enquiry,30,2,Masters Modules,education,2019/0,Education
ERPM004,Dissertation,60,"1, 2 and 3",Masters Modules,education,2019/0,Education
ERPM005,Designing and Communicating Research,30,1,Masters Modules,education,2019/0,Education
PSY1105,Introduction to Behaviour and Evolution,15,1,Stage One Modules,psychology,2019/0,Psychology
PSY1126,Classic Studies in Psychology,15,2,Stage One Modules,psychology,2019/0,Psychology
PSY1202,Introduction to Biological Psychology,15,2,Stage One Modules,psychology,2019/0,Psychology
PSY1203,Introduction to Social Psychology,15,1,Stage One Modules,psychology,2019/0,Psychology
PSY1204,Introduction to Clinical Psychology,15,1,Stage One Modules,psychology,2019/0,Psychology
PSY1205,Introduction to Statistics,15,1 and 2,Stage One Modules,psychology,2019/0,Psychology
PSY1206,Introduction to Research Methods,15,1,Stage One Modules,psychology,2019/0,Psychology
PSY1207,"Cognition, Emotion and Development",15,2,Stage One Modules,psychology,2019/0,Psychology
PSY1208,Workplace Learning,15,1 and 2,Stage One Modules,psychology,2019/0,Psychology
PSY2203,Social Psychology II,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY2205,Personality and Individual Differences,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY2206,Methods and Statistics in Psychology II,15,1 and 2,Stage Two Modules,psychology,2019/0,Psychology
PSY2209,Cognition Practical I,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY2210,Social Practical I,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY2212,Cognition Practical II,15,2,Stage Two Modules,psychology,2019/0,Psychology
PSY2213,Social Practical II,15,2,Stage Two Modules,psychology,2019/0,Psychology
PSY2214,Observations and Experiments in Animal Behaviour,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY2216,Qualitative Methods and Interview Skills,15,2,Stage Two Modules,psychology,2019/0,Psychology
PSY2217,Wild Behaviour,15,2,Stage Two Modules,psychology,2019/0,Psychology
PSY2218,Social Practical III,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY2303,Cognition and Emotion,15,2,Stage Two Modules,psychology,2019/0,Psychology
PSY2304,Biological Basis of Behaviour,15,2,Stage Two Modules,psychology,2019/0,Psychology
PSY2306,Development Psychology and Psychopathology,15,1,Stage Two Modules,psychology,2019/0,Psychology
PSY3401,Psychology Research Project,45,1 and 2,Stage Three Modules,psychology,2019/0,Psychology
PSY3402,Methods and Statistics in Psychology III,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3403,Contemporary Issues in Psychology,15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3404,One Year Study Abroad,120,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PSY3410,Stereotypes and Stereotyping,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3411,Psychology and Law,15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3412,The Psychology of Gender,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3416,Work and Organisational Psychology,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3417,The Associative Mind,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3418,Processes of Human Memory,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3419,Studying Cognition and Emotion with Brain Imaging,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3420,Brain Plasticity and Language Learning across the Lifespan,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3424,"Applied Social Psychology: Health, Environment and Society",15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3425,Cognitive Behavioural Approaches to Mood Disorders,15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3426,Parental Psychiatric Disorders and Children's Development,15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3427,Compulsive Behaviour,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3431,Comparative Approaches in the Study of Brain and Behaviour,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3432,The Moral Mind,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3434,"Mindfulness-based Interventions: Practice, Theoretical Backgrounds and Findings",15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3436,Neuropsychology of Ageing and Dementia,15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3437,The Psychology of Addiction,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3438,Prosociality and Cooperation,15,1,Stage Three Modules,psychology,2019/0,Psychology
PSY3439,Social Exclusion and Inclusion in Childhood and Adolescence,15,2,Stage Three Modules,psychology,2019/0,Psychology
PSY3910,Professional Development Experience,5,1 and 2,Stage Three Modules,psychology,2019/0,Psychology
PYC3007,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3008,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3009,Evidence-based Parenting Interventions,60,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3010,Fundamental Principles 0-5s,20,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3011,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3012,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3019,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Stage Three Modules,psychology,2019/0,Psychology
PYC3020,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Stage Three Modules,psychology,2019/0,Psychology
PYC3021,"Values, Diversity and Context",20,2,Stage Three Modules,psychology,2019/0,Psychology
PYC3022,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Stage Three Modules,psychology,2019/0,Psychology
PYC3023,Fundamental Skills: Assessment and Engagement,20,2 and 3,Stage Three Modules,psychology,2019/0,Psychology
PYC3024,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Stage Three Modules,psychology,2019/0,Psychology
PYC3025,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Stage Three Modules,psychology,2019/0,Psychology
PYC3026,Common Problems and Processes in Education Settings,20,2 and 3,Stage Three Modules,psychology,2019/0,Psychology
PYC3027,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Stage Three Modules,psychology,2019/0,Psychology
PYC3028,Autism-Learning Disability Core Knowledge and Skills,20,2,Stage Three Modules,psychology,2019/0,Psychology
PYC3029,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2,Stage Three Modules,psychology,2019/0,Psychology
PYC3030,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2 and 3,Stage Three Modules,psychology,2019/0,Psychology
PSYM201,Advanced Statistics,30,1 and 2,Masters Modules,psychology,2019/0,Psychology
PSYM202,Behavioural Science Research Skills,15,1 and 2,Masters Modules,psychology,2019/0,Psychology
PSYM204,Advances and Methods in Social and Organisational Psychology,30,1 and 2,Masters Modules,psychology,2019/0,Psychology
PSYM205,Advances and Methods in Animal Behaviour,30,1 and 2,Masters Modules,psychology,2019/0,Psychology
PSYM208,Animal Behaviour Research Skills,15,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PSYM210,Research Apprenticeship,90,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PSYM211,Current Research Issues in Social and Organisational Psychology,15,2,Masters Modules,psychology,2019/0,Psychology
PSYM212,Current Research Issues in Psychological Research Methods,15,1 and 2,Masters Modules,psychology,2019/0,Psychology
PSYM213,Current Research Issues in Animal Behaviour,15,1 and 2,Masters Modules,psychology,2019/0,Psychology
PYCM001,Psychological Therapies Research Project,60,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM002,Methodological Approaches in Psychological Therapies Research,20,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM003,Enhancing Practice: Broadening the Scope of Low Intensity CBT Interventions,20,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM014,Assessed Teaching Practice,15,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM015,Family Therapy and the Family of Therapies,15,1,Masters Modules,psychology,2019/0,Psychology
PYCM026,Health Care Service Transformation Project,30,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM027,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM028,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM029,Evidence-based Parenting Interventions,60,"1, 2 and 3",Masters Modules,psychology,2019/0,Psychology
PYCM030,Systemic Family Practice in CAMHS,30,1,Masters Modules,psychology,2019/0,Psychology
